"SchoolID","SchoolName","CommunityAreax","Address","Action","ProposedVacantSchoolBuilding","Impact","X20121320thDayEnrollment","ReceivingCode","ReceivingCode2","ReceivingCode3","SchoolNameCondense","OfficialShortName","OfficialFullName","PhoneNumber","LastKnownStreetAddress","ZipCode","CommunityAreay","Latitude","Longitude","SchoolType","AccessType","X201112PerformanceLevel","XAsian20122013","XBlack20122013","XHispanic20122013","XMultiRacial20122013","XNativeAmerican20122013","XNotAvailable20122013","XHawaiianPacificIslander20122013","XWhite20122013","X201213Bilinugual","X20112012Bilingual","X20102011Bilingual","X20092010Bilingual","X201213SPED","X20112012SPED","X20102011SPED","X20092010SPED","X201213LowIncome","X20112012LowIncome","X20102011LowIncome","X20092010LowIncome","X19992000Enrollment","X20002001Enrollment","X20012002Enrollment","X20022003Enrollment","X20032004Enrollment","X20042005Enrollment","X20052006Enrollment","X20062007Enrollment","X20072008Enrollment","X20082009Enrollment","X20092010Enrollment","X20102011Enrollment","X20112012Enrollment","X20122013Enrollment","TotalClassrooms","XofAllottedHomeroomClassrooms","XofAllottedAncillaryClassrooms","IdealCapacityCPSFormula","X201213UtilizationrateCPSFormula","SpaceUseStatusCPSFormula","ApplestoApplesCorrectedTopofRangeMaxAvg30","ApplestoApplesCorrectedMidpointofRange","ApplestoApplesCorrectedBottomofRange","ApplestoApplesSpaceUtilizationIndex","ApplestoApplesUtilizationRate","ApplestoApplesSpaceUseStatus","X20122013ProbationStatus","X20112012ProbationStatus","X20102011ProbationStatus","X20092010ProbationStatus","X20082009ProbationStatus","X20072008ProbationStatus","X20062007ProbationStatus","X20052006ProbationStatus","X20042005ProbationStatus","X20032004ProbationStatus","X20022003ProbationStatus","X20012002ProbationStatus","X20002001ProbationStatus","X19992000ProbationStatus","X19981999ProbationStatus","X19971998ProbationStatus","X19961997ProbationStatus","X19992000MobilityRate","X20002001MobilityRate","X20012002MobilityRate","X20022003MobilityRate","X20032004MobilityRate","X20042005MobilityRate","X20052006MobilityRate","X20062007MobilityRate","X20072008MobilityRate","X20082009MobilityRate","X20092010MobilityRate","X20102011MobilityRate","X20112012MobilityRate","Linktocohortchart","ISATScoresbyCohortMeetsExceedsReading3rdGrade2007","ISATScoresbyCohortMeetsExceedsReading4thGrade2008","ISATScoresbyCohortMeetsExceedsReading5thGrade2009","ISATScoresbyCohortMeetsExceedsReading6thGrade2010","ISATScoresbyCohortMeetsExceedsReading7thGrade2011","ISATScoresbyCohortMeetsExceedsReading8thGrade2012","ISATScoresbyCohortWarningReading3rdGrade2007","ISATScoresbyCohortWarningReading4thGrade2008","ISATScoresbyCohortWarningReading5thGrade2009","ISATScoresbyCohortWarningReading6thGrade2010","ISATScoresbyCohortWarningReading7thGrade2011","ISATScoresbyCohortWarningReading8thGrade2012","ISATScoresbyCohortMeetsExceedsMath3rdGrade2007","ISATScoresbyCohortMeetsExceedsMath4thGrade2008","ISATScoresbyCohortMeetsExceedsMath5thGrade2009","ISATScoresbyCohortMeetsExceedsMath6thGrade2010","ISATScoresbyCohortMeetsExceedsMath7thGrade2011","ISATScoresbyCohortMeetsExceedsMath8thGrade2012","ISATScoresbyCohortWarningMath3rdGrade2007","ISATScoresbyCohortWarningMath4thGrade2008","ISATScoresbyCohortWarningMath5thGrade2009","ISATScoresbyCohortWarningMath6thGrade2010","ISATScoresbyCohortWarningMath7thGrade2011","ISATScoresbyCohortWarningMath8thGrade2012","ISATScoresbyCohortMeetsExceedsScience4thGrade2008","ISATScoresbyCohortMeetsExceedsScience7thGrade2011","ISATScoresbyCohortWarningScience4thGrade2008","ISATScoresbyCohortWarningScience7thGrade2011","X5EssentialsAmbitiousInstruction2011","X5EssentialsAmbitiousInstruction2012","X5EssentialsEffectiveLeaders2011","X5EssentialsEffectiveLeaders2012","X5EssentialsCollaborativeTeachers2011","X5EssentialsCollaborativeTeachers2012","X5EssentialsInvolvedFamilies2011","X5EssentialsInvolvedFamilies2012","X5EssentialsSupportiveEnvironment2011","X5EssentialsSupportiveEnvironment2012","X5EssentialsRatingAmbitiousInstruction2011","X5EssentialsRatingAmbitiousInstruction2012","X5EssentialsRatingEffectiveLeaders2011","X5EssentialsRatingEffectiveLeaders2012","X5EssentialsRatingCollaborativeTeachers2011","X5EssentialsRatingCollaborativeTeachers2012","X5EssentialsRatingInvolvedFamilies2011","X5EssentialsRatingInvolvedFamilies2012","X5EssentialsRatingSupportiveEnvironment2011","X5EssentialsRatingSupportiveEnvironment2012","ClosingStatus","ReceivingStatus","XPerformancePolicyPoints","ISATCompositeMeetsExceeds","ValueAddedMath","ValueAddedReading","ResultCode"
610194,"SUMNER","West Garfield Park","4320 W 5th Ave","receiving school","no","Sumner is the receiving school for Ericson.",375,"0","0","0","SUMNER","Sumner","Charles Sumner  Math & Science Community Acad Elementary School","(773) 534-6730","4320 W 5th Ave",60624,"WEST GARFIELD PARK",41.87084922,-87.73355414,"District, non-alternative","Neighborhood Open Area","Level 2",0.3,96.3,1.3,0,0,2.1,0,0,0,0,0,0,"7.2%",0,0,0,"95.47%",0,0,0,717,691,660,677,638,604,541,602,538,480,467,443,426,375,0,44,13.5,1320,"28%","UNDERUTILIZED","","","","","","","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","18.6",17.4,18.5,20.7,24,30,25.6,22.6,28.4,24,26.1,19.1,33.2,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252475&level=S","46","80","60","81","73","94",0,0,0,0,0,0,"71","94","80","92","84","83",0,0,0,0,0,0,"80","86",0,0,"48","","30","64","34","71","24","60","44","60","neutral","very weak","weak","strong","weak","strong","weak","strong","neutral","strong",0,1,57.1,77.2,-0.1,2.1,2
610202,"TILTON","West Garfield Park","223 N Keeler Ave","receiving school","no","Tilton is the receiving school for Marconi.",303,"0","0","0","TILTON","Tilton","George W Tilton Elementary School","(773) 534-6746","223 N Keeler Ave",60624,"WEST GARFIELD PARK",41.88409703,-87.73052949,"District, non-alternative","Neighborhood Open Area","Level 2",0,99,0.7,0,0,0.3,0,0,0.66,0.63,0,0.27,"12.21",12.54,13.52,11.96,"99.34",94.67,96.9,97.01,604,608,649,622,605,566,568,479,452,414,368,355,319,303,35,26,9,780,"0.39","UNDERUTILIZED","780","650","520","-0.53","0.47","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","yes","yes","yes","no","no","no","no","no","yes","yes","yes","38.8",31.6,29.9,30.9,36.4,30.2,50.1,43.6,54.3,43.3,38.1,27.2,32.1,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252487&level=S","33","38","41","56","43","69",21,8,3,3,0,0,"44","60","56","62","60","80",29,3,3,0,9,0,"43","57",14,14,"41","38","25","32","44","36","25","23","30","40","neutral","weak","weak","weak","neutral","weak","weak","weak","weak","neutral",0,1,50,59,0.8,0.8,2
610208,"LAVIZZO","Roseland","138 W 109th St","receiving school","no","Lavizzo is a receiving school for Kohn.",403,"0","0","0","LAVIZZO","Lavizzo","Mildred I Lavizzo Elementary School","(773) 535-5300","138 W 109th St",60628,"ROSELAND",41.69628998,-87.62713349,"District, non-alternative","Neighborhood Open Area","Level 1",0,98.8,1,0.2,0,0,0,0,0,0,0,0,"9.68%",0,0,0,"92.56%",0,0,0,0,0,882,706,775,739,639,680,603,506,487,433,392,403,0,22,7,660,"61%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","No","40",44.3,40.9,35.6,39.7,38.5,44.2,44.9,47.5,56,65.1,50.9,60.8,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252492&level=S","18","33","23","36","48","90",0,0,0,0,0,0,"29","48","35","31","52","95",0,0,0,0,0,0,"30","59",0,0,"46","NDA","39","51","30","47","35","47","41","NDA","neutral","no data available","weak","neutral","weak","neutral","weak","neutral","neutral","no data available",0,1,71.4,75,3.6,3.8,2
610237,"BEETHOVEN","Grand Boulevard","25 W 47th St","receiving school","no","Beethoven is the receiving school for Attucks. Attucks officially closes in 2015. Kindergarteners in Attucks' attendance area will enroll at Beethoven starting fall 2013.",389,"0","0","0","BEETHOVEN","Beethoven","Ludwig Van Beethoven Elementary School","(773) 535-1480","25 W 47th St",60609,"GRAND BOULEVARD",41.80910779,-87.62711401,"District, non-alternative","Neighborhood Open Area","Level 3",0,95.4,1.3,0.3,0,2.6,0,0.5,0,0,0,0,"15.68%",0,0,0,"89.46%",0,0,0,762,753,762,771,746,541,506,499,468,411,374,460,409,389,0,30,9.5,900,"43%","UNDERUTILIZED","","","","","","","Yes","Yes","No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","28.2",25.6,19.1,23.1,26.3,17.3,10.6,15.4,14.7,17.1,13.5,21.7,27.2,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252079&level=S","62","62","52","38","40","71",0,0,0,0,0,0,"76","77","70","56","49","68",0,0,0,0,0,0,"74","35",0,0,"59","80","NDA","81","NDA","81","NDA","69","58","64","neutral","very strong","no data available","very strong","no data available","very strong","no data available","strong","neutral","strong",0,1,33.3,62.2,-1,-1.8,2
610242,"BRENNEMANN","Uptown","4251 N Clarendon Ave","receiving school","no","Brennemann is the receiving school for Stewart.",320,"0","0","0","BRENNEMANN","Brennemann","Joseph Brennemann Elementary School","(773) 534-5766","4251 N Clarendon Ave",60613,"UPTOWN",41.95997841,-87.64971223,"District, non-alternative","Neighborhood Open Area","Level 2",1.9,72.2,16.3,2.8,0.9,1.6,0.6,3.8,30.31,29.17,22.82,25.9,"15.63",15,14.65,16.87,"95.63",88.89,91.55,89.76,510,488,462,420,329,343,307,326,294,330,332,355,360,320,28,21,7,630,"0.51","UNDERUTILIZED","630","525","420","-0.39","0.61","UNDERUTILIZED","no","no","no","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","39.9",38.1,40.2,54.1,45.9,204,60.7,26.5,36.7,26.4,20.8,23.2,29.9,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252093&level=S","54","25","68","59","72","84",13,6,0,0,0,0,"76","49","83","80","91","84",0,3,0,0,0,0,"18","81",24,6,"59","53","41","26","54","26","56","36","55","69","neutral","neutral","neutral","weak","neutral","weak","neutral","weak","neutral","strong",0,1,66.7,73.8,0.2,-0.3,2
610251,"CATHER","East Garfield Park","2908 W Washington Blvd","receiving school","no","Cather is receiving school for Calhoun.",237,"0","0","0","CATHER","Cather","Willa Cather Elementary School","(773) 534-6780","2908 W Washington Blvd",60612,"EAST GARFIELD PARK",41.882977,-87.69922315,"District, non-alternative","Neighborhood Open Area","Level 1",0,97,2.5,0,0,0.4,0,0,0,0,0,0,"17.3%",0,0,0,"91.56%",0,0,0,489,482,469,397,327,298,253,245,234,210,235,219,234,237,0,26,9,780,"30%","UNDERUTILIZED","","","","","","","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","17.8",25.1,23.5,28.8,29.5,34.2,29,46.5,31.7,35.4,27.7,20.6,29.2,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252127&level=S","31","33","52","54","88","91",0,0,0,0,0,0,"50","54","78","83","94","86",0,0,0,0,0,0,"42","100",0,0,"81","49","62","52","83","72","70","47","78","63","very strong","neutral","strong","neutral","very strong","strong","strong","neutral","strong","strong",0,1,76.2,81,-0.3,0.3,2
610263,"DULLES","Greater Grand Crossing","6311 S Calumet Ave","receiving school","no","Dulles is the receiving school for Ross.",528,"0","0","0","DULLES","Dulles","John Foster Dulles Elementary School","(773) 535-0690","6311 S Calumet Ave",60637,"GREATER GRAND CROSSING",41.779797,-87.61717494,"District, non-alternative","Neighborhood Open Area","Level 2",0,98.1,0.8,0.2,0,0.6,0.2,0.2,0,0,0,0,"9.85%",0,0,0,"97.16%",0,0,0,0,0,0,0,665,622,571,531,511,429,444,499,537,528,0,29,9,870,"61%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No","No","No","No","26.7",24.2,20,25.3,23.6,18.4,23.9,20.3,33.4,24.5,30.3,20.6,27.8,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252175&level=S","30","29","21","34","63","78",0,0,0,0,0,0,"53","33","41","37","77","72",0,0,0,0,0,0,"21","70",0,0,"42","41","32","31","21","27","19","26","53","40","neutral","neutral","weak","weak","weak","weak","very weak","weak","neutral","neutral",0,1,64.3,70.1,0.8,2.3,2
610269,"MCCUTCHEON","Uptown","4865 N Sheridan Rd","receiving school","no","McCutcheon is a receiving school for Trumbull.",373,"0","0","0","MCCUTCHEON","McCutcheon","John T McCutcheon Elementary School","(773) 534-2680","4865 N Sheridan Rd",60640,"UPTOWN",41.97095968,-87.65472193,"District, non-alternative","Neighborhood Open Area","Level 2",19.8,48,20.9,3.5,0.3,2.7,0,4,0.8,0,0,0,"15.28%",0,0,0,"92.23%",0,0,0,563,390,325,294,250,228,247,315,330,333,366,341,349,373,0,14,4.5,420,"89%","EFFICIENT","","","","","","","No","No","Yes","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","47.4",47.4,36.8,40,39,43.5,58.3,45.3,42.6,40.4,59.8,54.6,62.1,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252344&level=S","54","57","47","67","63","84",0,0,0,0,0,0,"54","79","69","62","56","80",0,0,0,0,0,0,"46","70",0,0,"41","NDA","32","20","42","34","36","22","67","NDA","neutral","no data available","weak","weak","neutral","weak","weak","weak","strong","no data available",0,1,66.7,75.4,0.3,-0.4,2
610271,"JENSEN","East Garfield Park","3030 W. Harrison","receiving school","no","Jensen is the receiving school for King.",349,"0","0","0","JENSEN","Jensen","Jensen Elementary Scholastic Academy","(773) 534-6840","3030 W Harrison St",60612,"EAST GARFIELD PARK",41.87384239,-87.70224149,"District, non-alternative","Lottery/App","Level 1",0,95.7,0.6,0,0,3.7,0,0,0,0,0,0,"8.6%",0,0,0,"86.53%",0,0,0,651,547,552,540,508,500,459,427,472,440,438,409,364,349,0,26,8,780,"45%","UNDERUTILIZED","","","","","","","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","7",7.1,7.2,11.6,8.3,11.4,12.2,9.4,16.5,10.4,13.2,11.5,14.7,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252288&level=S","61","60","61","76","78","91",0,0,0,0,0,0,"73","81","75","73","78","88",0,0,0,0,0,0,"52","85",0,0,"67","NDA","43","27","40","21","41","14","42","NDA","strong","no data available","neutral","weak","neutral","weak","neutral","very weak","neutral","no data available",0,1,83.3,84,0.9,1.9,2
610274,"JOHNSON","North Lawndale","1420 S Albany Ave","receiving school","no","Johnson is the receiving school for Pope.",402,"0","0","0","JOHNSON","Johnson","James Weldon Johnson Elementary School","(773) 534-1829","1420 S Albany Ave",60623,"NORTH LAWNDALE",41.86183983,-87.7031756,"District, non-alternative","Neighborhood Open Area","Level 2",0,98.8,0.7,0,0,0.5,0,0,0,0,0,0,"11.19%",0,0,0,"92.54%",0,0,0,0,0,0,0,357,398,540,373,268,281,297,364,362,402,0,23,8,690,"58%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","No","No","27.8",24,31.2,21.3,43.7,19.3,26.2,49.7,44.3,62.2,40.7,26.1,40.2,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252290&level=S","37","40","42","59","55","69",0,0,0,0,0,0,"69","40","39","45","55","69",0,0,0,0,0,0,"16","42",0,0,"75","59","63","56","66","71","34","29","61","54","strong","neutral","strong","neutral","strong","strong","weak","weak","strong","neutral",0,1,66.7,65.7,1.1,0.7,2
610276,"MOLLISON","Grand Boulevard","4415 S Dr Martin L King Jr Dr","receiving school","no","Mollison is the receiving school for Overton.",237,"0","0","0","MOLLISON","Mollison","Irvin C Mollison Elementary School","(773) 535-1804","4415 S Dr Martin L King Jr Dr",60653,"GRAND BOULEVARD",41.81434006,-87.61658079,"District, non-alternative","Neighborhood Open Area","Level 3",0,98.3,0.8,0.4,0,0.4,0,0,0.42,0.82,0.78,0,"10.97",12.76,12.02,9.6,"80.59",98.77,96.12,99.6,514,540,475,488,444,445,381,309,283,293,228,258,243,237,23.5,18,5.5,540,"0.44","UNDERUTILIZED","540","450","360","-0.47","0.53","UNDERUTILIZED","yes","yes","yes","yes","yes","no","no","yes","no","no","no","no","no","no","no","no","no","18.1",24.3,19.7,29.7,26.8,24.3,24.5,25.9,26.5,35.9,29.3,21.6,36.9,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252354&level=S","32","16","42","42","64","73",17,0,0,0,0,0,"35","39","37","58","67","80",18,10,0,0,0,0,"10","49",16,6,"38","34","NDA","54","NDA","49","NDA","40","46","37","weak","weak","no data available","neutral","no data available","neutral","no data available","neutral","neutral","weak",0,1,47.6,66.9,-0.3,0.5,2
610313,"DE DIEGO","West Town","1313 N Claremont Ave","receiving school","no","De Diego is the receiving school for Duprey and Von Humboldt, which currently share a building. De Diego will operate in both the De Diego building and the Von Humboldt/Duprey building.",807,"0","0","0","DEDIEGO","Diego","Jose De Diego Elementary Community Academy","(773) 534-4451","1313 N Claremont Ave",60622,"WEST TOWN",41.90531549,-87.68572005,"District, non-alternative","Neighborhood Open Area","Level 2",1,10.2,84.4,0.7,0.5,1.2,0,2,0,0,0,0,"11.9%",0,0,0,"84.26%",0,0,0,1427,1483,1468,1448,1387,1380,1275,1128,1049,993,945,906,867,807,0,38,12.5,1140,"71%","UNDERUTILIZED","","","","","","","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","8.4",8.8,8.2,7,3.8,6.5,7.3,9.5,6.2,5.3,5.8,6.2,7.6,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252825&level=S","47","61","53","75","75","94",0,0,0,0,0,0,"64","75","77","76","77","87",0,0,0,0,0,0,"70","87",0,0,"40","41","60","29","64","33","56","42","37","43","neutral","neutral","strong","weak","strong","weak","neutral","neutral","weak","neutral",0,1,57.1,75.2,1.1,0.4,2
610367,"DE PRIEST","Austin","139 S Parkside Ave","receiving school","no","De Priest is a receiving school for Emmet.",549,"0","0","0","DEPRIEST","De Priest","Oscar DePriest Elementary School","(773) 534-6800","139 S Parkside Ave",60644,"AUSTIN",41.87799914,-87.7662615,"District, non-alternative","Neighborhood Open Area","Level 2",0.4,94,4.2,0.7,0.2,0,0.2,0.4,1.09,1.15,0.18,0.2,"19.13",19.92,16.23,13.1,"91.26",87.55,97.88,98.5,605,601,555,491,459,613,706,763,750,667,604,567,522,549,40,30,10,900,"0.61","UNDERUTILIZED","900","750","600","-0.27","0.73","UNDERUTILIZED","no","yes","yes","yes","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","29.8",29,30.5,32.5,26.2,35,27.1,29,28.8,22.7,25.1,19.2,26.7,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252605&level=S","27","54","54","61","77","71",26,0,2,0,0,2,"38","48","46","49","66","62",30,5,0,2,0,2,"30","60",14,6,"53","70","51","68","39","66","33","57","47","65","neutral","strong","neutral","strong","weak","strong","weak","neutral","neutral","strong",0,1,57.1,68.8,-0.4,-0.6,2
610368,"HUGHES, L","Roseland","240 W 104th St","receiving school","no","L. Hughes is a receiving school for Kohn.",417,"0","0","0","HUGHESL","Hughes L.","Langston Hughes Elementary School","(773) 535-5075","240 W 104th St",60628,"ROSELAND",41.70536999,-87.62985093,"District, non-alternative","Neighborhood Open Area","Level 3",0,97.6,1.7,0.2,0,0,0,0.5,0,0,0,0,"25.66",24.88,27.05,21.1,"83.93",86.02,98.57,95.1,508,494,512,499,465,451,417,427,315,255,507,488,422,417,38,29,9,870,"0.48","UNDERUTILIZED","870","725","580","-0.42","0.58","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","no","no","25.9",27.4,30.1,26.4,31.9,32.6,33.5,43.8,28.3,23.7,45.3,19.2,28.3,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252620&level=S","44","51","36","51","57","84",18,5,0,2,0,0,"66","66","29","59","57","84",10,2,0,0,11,0,"27","43",12,21,"30","40","62","64","48","52","54","49","16","45","weak","neutral","strong","strong","neutral","neutral","neutral","neutral","very weak","neutral",0,1,47.6,63.6,-0.9,-0.9,2
610530,"SOUTH SHORE FINE ARTS","South Shore","1415 E 70th St","receiving school","no","South Shore Fine Arts is the receiving school for Fermi. The two currently share a building.",308,"0","0","0","SOUTHSHOREFINEARTS","South Shore","South Shore Fine Arts Academy","(773) 535-8340","1415 E 70th St",60637,"SOUTH SHORE",41.76772772,-87.59039017,"District, non-alternative","Lottery/App","Level 3",0,97.4,1,1.6,0,0,0,0,0,0,0,0,"10.06%",0,0,0,"79.22%",0,0,0,0,0,0,0,0,0,0,0,0,0,156,201,255,308,0,13,5,390,"79%","UNDERUTILIZED","","","","","","","Yes","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,27.1,9.9,8.1,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252960&level=S","NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA","NDA","NDA","NDA","NDA",0,0,0,0,0,0,"NDA","NDA",0,0,"NDA","NDA","NDA","74","NDA","89","NDA","64","NDA","NDA","no data available","no data available","no data available","strong","no data available","very strong","no data available","strong","no data available","no data available",0,1,44.4,75.2,-1,0.4,2
609821,"BURNHAM","South Deering","1903 E 96th St","receiving school*","yes","Burnham is the receiving school for Lawrence. Burnham relocates to Lawrence building.",268,"0","0","0","BURNHAM","Burnham","Burnham Elementary Inclusive Academy","(773) 535-6530","1903 E 96th St",60617,"SOUTH DEERING",41.72050221,-87.57759489,"District, non-alternative","Neighborhood Open Area","Level 2",0,99.3,0.7,0,0,0,0,0,0,0,0,0,"5.97%",0,0,0,"92.16%",0,0,0,376,254,268,300,143,118,148,144,138,274,266,283,283,268,0,10,4,300,"89%","EFFICIENT","","","","","","","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","33.9",23.6,31,95.1,20.6,33.5,49.4,19.7,25.4,23.4,19.2,21.7,17.9,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252105&level=S","58","67","68","81","88","85",0,0,0,0,0,0,"88","89","85","88","95","90",0,0,0,0,0,0,"73","93",0,0,"99","87","65","85","71","87","73","72","85","80","very strong","very strong","strong","very strong","strong","very strong","strong","strong","very strong","very strong",3,1,54.8,83.9,-0.8,-1.4,2
609894,"DRAKE","Douglas","2722 S King Dr","receiving school*","yes","Drake is the receiving school for Williams. Drake relocates to Williams building.",242,"0","0","0","DRAKE","Drake","John B Drake Elementary School","(773) 534-9129","2722 S King Dr",60616,"DOUGLAS",41.84379445,-87.61776768,"District, non-alternative","Neighborhood Open Area","Level 3",1.7,93.4,2.1,0.4,0,1.2,0,1.2,1.65,1.6,1.21,0.9,"22.73",24.8,20.24,16.2,"90.5",90,91.09,91.9,388,373,348,409,308,427,408,371,368,284,234,247,250,242,30,23,7,690,"0.35","UNDERUTILIZED","690","575","460","-0.58","0.42","UNDERUTILIZED","yes","yes","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","no","29.2",44.4,14.7,33.8,19.6,18.5,14.2,23.6,24.1,23.9,12.5,37.1,36.1,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252169&level=S","35","54","58","75","69","96",30,9,0,0,0,0,"53","63","58","50","77","89",28,14,3,4,12,0,"34","62",17,15,"46","43","43","60","16","35","20","33","57","58","neutral","neutral","neutral","strong","very weak","weak","weak","weak","neutral","neutral",4,1,42.9,69.6,0.3,0.3,2
609897,"EARLE","West Englewood","6121 S Hermitage Ave","receiving school*","yes","Earle is the receiving school for Goodlow. Earle relocates to Goodlow building.",358,"0","0","0","EARLE","Earle","Charles W Earle Elementary School","(773) 535-9130","6121 S Hermitage Ave",60636,"WEST ENGLEWOOD",41.78230211,-87.66777712,"District, non-alternative","Neighborhood Open Area","Level 3",0,97.2,2.8,0,0,0,0,0,0.28,0,0,0,"10.34",11.52,10.46,9.02,"87.43",94.85,97.39,98.94,760,756,732,703,658,531,565,487,433,394,377,306,330,358,36.5,28,8.5,840,"0.43","UNDERUTILIZED","840","700","560","-0.49","0.51","UNDERUTILIZED","yes","yes","yes","yes","yes","yes","yes","yes","yes","yes","no","no","no","no","no","no","no","33.2",36.6,46.1,44.2,58.7,46.4,50.8,47.2,55.6,51.5,37.6,36.6,39.6,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252180&level=S","46","48","33","55","72","84",21,4,0,0,0,0,"60","68","49","60","72","79",19,2,2,3,0,0,"50","83",6,10,"71","62","NDA","35","NDA","27","NDA","21","62","47","strong","strong","no data available","weak","no data available","weak","no data available","weak","strong","neutral",3,1,35.7,57.6,-0.7,-1.6,2
609919,"FISKE","Woodlawn","6145 S Ingleside Ave","receiving school*","yes","Fiske is the receiving school for Sexton. Fiske relocates to Sexton building. ",220,"0","0","0","FISKE","Fiske","John Fiske Elementary School","(773) 535-0990","6145 S Ingleside Ave",60637,"WOODLAWN",41.78290934,-87.60259685,"District, non-alternative","Neighborhood Open Area","Level 2",0,98.6,0.5,0.5,0,0,0.5,0,0,0,0,0,"14.55",9.84,13.03,11.08,"89.55",91.73,96.83,96.21,558,558,538,538,480,471,484,428,417,322,343,284,254,220,23.5,18,5.5,540,"0.41","UNDERUTILIZED","540","450","360","-0.51","0.49","UNDERUTILIZED","yes","yes","yes","yes","yes","no","no","no","yes","yes","yes","no","no","no","no","no","yes","23.6",18,20.2,21.7,30.5,22.6,26.7,15.7,19.4,18.7,25.2,21.3,24.3,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252204&level=S","48","63","61","75","63","83",13,0,0,0,0,0,"65","66","64","60","54","89",10,0,0,3,0,0,"37","58",8,4,"55","NDA","40","51","35","42","24","51","37","NDA","neutral","no data available","neutral","neutral","weak","neutral","weak","neutral","weak","no data available",3,1,64.3,71.3,2,2.5,2
610110,"WELLS, I","Douglas","244 E Pershing Rd","receiving school*","no","Ida Wells is the receiving school for Mayo. Wells, currently sharing with Wendell Phillips HS, relocates to Mayo building.",198,"0","0","0","IDAWELLS","Wells","Ida B Wells Preparatory Elementary Academy","(773) 535-1204","244 E Pershing Rd",60653,"DOUGLAS",41.82390751,-87.61978794,"District, non-alternative","Neighborhood Open Area","Level 3",0,78.3,0.5,0.5,0,20.7,0,0,0,0,0,0,"5.05",4.19,4.88,7.1,"90.4",96.28,94.63,92.3,185,175,167,163,154,161,181,149,162,149,168,205,215,198,13,9,4,390,"0.51","UNDERUTILIZED","270","225","180","-0.12","0.88","EFFICIENT","yes","yes","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","","5.6",5.3,11.4,18.4,12.2,5,11.2,19.9,10.7,11,11.4,12,31.3,"https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252902&level=S","17","20","57","65","67","83",17,7,0,0,0,0,"58","53","57","71","79","71",8,0,0,0,0,0,"27","79",20,8,"93","NDA","NDA","NDA","NDA","NDA","NDA","NDA","64","NDA","very strong","no data available","no data available","no data available","no data available","no data available","no data available","no data available","strong","no data available",3,1,26.2,66.4,0.4,-0.6,2
