X,Y,SchoolID,SchoolName,CommunityA,Address,Action,ProposedVa,Impact,X20121320t,ReceivingC,Receivin_1,Receivin_2,SchoolNa_1,OfficialSh,OfficialFu,PhoneNumbe,LastKnownS,ZipCode,Communit_1,Latitude,Longitude,SchoolType,AccessType,X201112Per,XAsian2012,XBlack2012,XHispanic2,XMultiRaci,XNativeAme,XNotAvaila,XHawaiianP,XWhite2012,X201213Bil,X20112012B,X20102011B,X20092010B,X201213SPE,X20112012S,X20102011S,X20092010S,X201213Low,X20112012L,X20102011L,X20092010L,X19992000E,X20002001E,X20012002E,X20022003E,X20032004E,X20042005E,X20052006E,X20062007E,X20072008E,X20082009E,X20092010E,X20102011E,X20112012E,X20122013E,TotalClass,XofAllotte,XofAllot_1,IdealCapac,X201213Uti,SpaceUseSt,ApplestoAp,Applesto_1,Applesto_2,Applesto_3,Applesto_4,Applesto_5,X20122013P,X20112012P,X20102011P,X20092010P,X20082009P,X20072008P,X20062007P,X20052006P,X20042005P,X20032004P,X20022003P,X20012002P,X20002001P,X19992000P,X19981999P,X19971998P,X19961997P,X19992000M,X20002001M,X20012002M,X20022003M,X20032004M,X20042005M,X20052006M,X20062007M,X20072008M,X20082009M,X20092010M,X20102011M,X20112012M,Linktocoho,ISATScores,ISATScor_1,ISATScor_2,ISATScor_3,ISATScor_4,ISATScor_5,ISATScor_6,ISATScor_7,ISATScor_8,ISATScor_9,ISATScor10,ISATScor11,ISATScor12,ISATScor13,ISATScor14,ISATScor15,ISATScor16,ISATScor17,ISATScor18,ISATScor19,ISATScor20,ISATScor21,ISATScor22,ISATScor23,ISATScor24,ISATScor25,ISATScor26,ISATScor27,X5Essentia,X5Essent_1,X5Essent_2,X5Essent_3,X5Essent_4,X5Essent_5,X5Essent_6,X5Essent_7,X5Essent_8,X5Essent_9,X5Essent10,X5Essent11,X5Essent12,X5Essent13,X5Essent14,X5Essent15,X5Essent16,X5Essent17,X5Essent18,X5Essent19,ClosingSta,ReceivingS,XPerforman,ISATCompos,ValueAdded,ValueAdd_1,ResultCode,WARD,PRECINCT,FULL_TEXT
-87.75920297,41.87378243,610156,"ARMSTRONG, L",Austin,5345 W Congress Pkwy,closure*,yes,"Armstrong, L closes. Receiving school is Leland. Leland also receives students from May. Leland relocates to May building.",98,610305,0,0,ARMSTRONGL,"Armstrong, L.",Louis Armstrong Math & Science Elementary School,(773) 534-6365,5345 W Congress Pkwy,60644,AUSTIN,41.873782429999999,-87.759202970000004,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,96.900000000000006,3.100000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,27.55,23.160000000000000,22.219999999999999,14.300000000000001,95.92,100.000000000000000,99.069999999999993,99.200000000000003,239,262,250,248,221,196,193,183,137,144,133,108,95,98,12.000000000000000,9,3.000000000000000,270,0.36,UNDERUTILIZED,270,225,180,-0.56,0.44,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,19.899999999999999,20.699999999999999,19.899999999999999,24.000000000000000,19.199999999999999,40.600000000000001,22.199999999999999,29.600000000000001,23.600000000000001,29.100000000000001,23.800000000000001,24.600000000000001,33.500000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252188&level=S,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,0,62,71,NDA,65,NDA,74,NDA,72,49,87,strong,strong,no data available,strong,no data available,strong,no data available,strong,neutral,very strong,1,0,61.899999999999999,63.899999999999999,0.600000000000000,1.400000000000000,1,29,3,29003
-87.60866927,41.78517099,610169,SEXTON,Woodlawn,6020 S Langley Ave,closure*,no,Sexton closes. Receiving school is Fiske. Fiske relocates into Sexton building.,359,609919,0,0,SEXTON,Sexton,Austin O Sexton Elementary School,(773) 535-0640,6020 S Langley Ave,60637,WOODLAWN,41.785170989999997,-87.608669269999993,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,98.599999999999994,1.100000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.64,9.880000000000001,13.830000000000000,13.779999999999999,77.44,95.209999999999994,99.730000000000004,98.500000000000000,754,726,711,712,677,612,597,542,470,422,399,376,334,359,39.000000000000000,29,10.000000000000000,870,0.41,UNDERUTILIZED,870,725,580,-0.5,0.5,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,39.799999999999997,42.700000000000003,33.399999999999999,35.200000000000003,58.299999999999997,39.200000000000003,34.299999999999997,47.500000000000000,44.000000000000000,39.600000000000001,35.899999999999999,31.100000000000001,46.200000000000003,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252447&level=S,31,37,50,68,72,86,14,4,0,0,3,0,58,78,73,76,75,69,13,4,0,0,6,0,57,83,15,6,34,NDA,NDA,NDA,NDA,NDA,NDA,NDA,38,NDA,weak,no data available,no data available,no data available,no data available,no data available,no data available,no data available,weak,no data available,1,0,50.000000000000000,62.500000000000000,1.100000000000000,-0.200000000000000,1,20,14,20014
-87.66388983,41.9623189,610189,STOCKTON,Uptown,4420 N Beacon St,closure*,no,Stockton closes. Receiving school is Courtenay. Courtenay relocates to Stockton building.,475,610355,0,0,STOCKTON,Stockton,Joseph Stockton Elementary School,(773) 534-2450,4420 N Beacon St,60640,UPTOWN,41.962318900000000,-87.663889830000002,"District, non-alternative",Neighborhood Open Area,Level 3,3.600000000000000,52.600000000000001,31.199999999999999,2.100000000000000,0.400000000000000,1.100000000000000,0.600000000000000,8.400000000000000,17.890000000000001,20.570000000000000,13.680000000000000,13.930000000000000,27.16,24.949999999999999,23.510000000000002,23.489999999999998,80.63,81.180000000000007,81.310000000000002,92.519999999999996,640,552,548,499,503,517,523,484,437,515,481,519,457,475,44.500000000000000,34,10.500000000000000,1050,0.45,UNDERUTILIZED,1020,850,680,-0.44,0.56,UNDERUTILIZED,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,33.500000000000000,31.300000000000001,31.300000000000001,25.500000000000000,31.300000000000001,24.199999999999999,22.100000000000001,21.000000000000000,24.300000000000001,17.899999999999999,25.899999999999999,20.699999999999999,32.100000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252470&level=S,73,85,83,88,83,82,12,0,0,0,0,0,81,85,89,91,86,79,8,0,0,0,0,0,93,86,0,7,68,55,NDA,64,NDA,58,NDA,44,51,47,strong,neutral,no data available,strong,no data available,neutral,no data available,neutral,neutral,neutral,1,0,38.100000000000001,72.599999999999994,-0.500000000000000,-0.200000000000000,1,46,12,46012
-87.62859008,41.84403809,610232,WILLIAMS ES,Douglas,2710 S Dearborn St,closure*,no,"Williams closes. Receiving school is Drake. Drake relocates to Williams campus, shared facility with Urban Prep Bronzeville.",256,609894,0,0,WILLIAMSES,Williams,Williams Multiplex Elementary School,(773) 534-9245,2710 S Dearborn St,60616,DOUGLAS,41.844038089999998,-87.628590079999995,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,98.000000000000000,1.200000000000000,0.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.400000000000000,0.780000000000000,1.130000000000000,0.000000000000000,0.400000000000000,12.5,12.410000000000000,13.779999999999999,15.900000000000000,87.11,87.969999999999999,94.879999999999995,96.000000000000000,868,884,772,0,221,275,284,274,270,313,276,254,266,256,17.500000000000000,13,4.500000000000000,390,0.66,UNDERUTILIZED,390,325,260,-0.21,0.79,UNDERUTILIZED,yes,yes,yes,yes,yes,no,no,no,no,,no,yes,no,yes,yes,yes,yes,27.800000000000001,28.899999999999999,21.000000000000000,0.000000000000000,22.399999999999999,17.300000000000001,17.300000000000001,9.400000000000000,30.500000000000000,15.100000000000000,11.000000000000000,25.800000000000001,19.199999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252928&level=S,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,0,NDA,NDA,NDA,33,NDA,14,NDA,24,NDA,NDA,no data available,no data available,no data available,weak,no data available,very weak,no data available,weak,no data available,no data available,1,0,26.199999999999999,61.399999999999999,-1.900000000000000,-2.400000000000000,1,3,18,03018
-87.63729464,41.77275433,610265,BANNEKER,Englewood,6656 S Normal Blvd,closure*,no,Banneker closes. Receiving school is Mays. Mays relocates to Banneker.,337,610290,0,0,BANNEKER,Banneker,Benjamin Banneker Elementary School,(773) 535-3020,6656 S Normal Blvd,60621,ENGLEWOOD,41.772754329999998,-87.637294639999993,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,98.500000000000000,1.200000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,15.43,12.250000000000000,15.430000000000000,13.500000000000000,89.32,99.010000000000005,95.060000000000002,96.099999999999994,537,534,563,533,541,617,472,432,394,378,356,324,302,337,31.000000000000000,23,8.000000000000000,690,0.49,UNDERUTILIZED,690,575,460,-0.41,0.59,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,38.700000000000003,42.100000000000001,43.200000000000003,32.500000000000000,51.700000000000003,33.899999999999999,50.200000000000003,45.100000000000001,50.799999999999997,42.700000000000003,57.299999999999997,45.100000000000001,43.799999999999997,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252065&level=S,33,33,44,66,68,75,22,8,3,0,0,0,50,47,49,56,61,72,22,3,6,0,11,7,36,50,19,18,58,70,NDA,NDA,NDA,NDA,NDA,NDA,35,66,neutral,strong,no data available,no data available,no data available,no data available,no data available,no data available,weak,strong,1,0,42.899999999999999,54.600000000000001,-1.100000000000000,-0.300000000000000,1,6,15,06015
-87.60105531,41.77350389,610266,DUMAS TECH ACAD,Woodlawn,6650 S Ellis Ave,closure*,no,Dumas closes. Receiving school is Wadsworth. Wadsworth relocates to Dumas building.,331,610213,0,0,DUMASTECHACAD,Dumas,Dumas Technology Academy,(773) 535-0750,6650 S Ellis Ave,60637,WOODLAWN,41.773503890000001,-87.601055310000007,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,99.099999999999994,0.000000000000000,0.000000000000000,0.000000000000000,0.900000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10.27,11.289999999999999,10.130000000000001,9.039999999999999,91.54,97.109999999999999,100.000000000000000,99.480000000000004,641,584,577,528,519,468,429,390,329,382,387,395,381,331,41.000000000000000,31,10.000000000000000,930,0.36,UNDERUTILIZED,930,775,620,-0.57,0.43,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,41.399999999999999,33.799999999999997,38.500000000000000,31.899999999999999,45.700000000000003,34.700000000000003,34.700000000000003,31.199999999999999,34.500000000000000,32.700000000000003,34.500000000000000,28.199999999999999,35.500000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252176&level=S,23,31,46,51,50,54,18,21,3,0,0,0,44,36,33,56,49,43,10,7,0,2,8,0,30,31,23,13,49,59,NDA,49,NDA,51,NDA,27,25,41,neutral,neutral,no data available,neutral,no data available,neutral,no data available,weak,weak,neutral,1,0,26.199999999999999,56.000000000000000,-0.100000000000000,-0.900000000000000,1,5,16,05016
-87.62859008,41.84403809,610336,WILIAMS MIDDLE,Douglas,2710 S Dearborn St,closure*,no,"Williams closes. Receiving school is Drake. Drake relocates to Williams campus, shared facility with Urban Prep Bronzeville.",127,609894,0,0,WILIAMSMIDDLE,Williams Middle,Williams Preparatory Academy Middle School,(773) 534-9235,2710 S Dearborn St,60616,DOUGLAS,41.844038089999998,-87.628590079999995,"District, non-alternative",Lottery/App,Level 3,0.000000000000000,99.200000000000003,0.800000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.800000000000000,0.000000000000000,0.000000000000000,24.41,24.800000000000001,25.440000000000001,22.300000000000001,98.43,98.400000000000006,96.489999999999995,98.200000000000003,0,0,0,0,124,120,108,127,114,117,112,114,125,127,11.500000000000000,8,3.500000000000000,240,0.53,UNDERUTILIZED,276,230,184,-0.45,0.55,UNDERUTILIZED,yes,yes,yes,yes,yes,no,no,no,no,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,16.500000000000000,12.600000000000000,15.699999999999999,14.100000000000000,16.899999999999999,6.100000000000000,11.800000000000001,14.800000000000001,20.300000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252932&level=S,,,,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,0,48,67,NDA,NDA,NDA,NDA,NDA,NDA,42,52,neutral,strong,no data available,no data available,no data available,no data available,no data available,no data available,neutral,neutral,1,0,21.399999999999999,67.099999999999994,-1.700000000000000,-0.400000000000000,1,3,18,03018
-87.61837372,41.83649005,610395,PERSHING WEST,Douglas,3200 S Calumet Ave,closure*,no,"Pershing West closes. Receiving school is Pershing East, which relocates to Pershing West building.",240,610126,0,0,PERSHINGWEST,Pershing West,Pershing West Middle School,(773) 534-9240,3200 S Calumet Ave,60616,DOUGLAS,41.836490050000002,-87.618373719999994,"District, non-alternative",Neighborhood Open Area,Level 2,0.000000000000000,94.599999999999994,1.700000000000000,1.700000000000000,0.400000000000000,0.800000000000000,0.000000000000000,0.800000000000000,0.420000000000000,0.740000000000000,0.000000000000000,0.700000000000000,14.17,13.750000000000000,16.359999999999999,16.300000000000001,73.75,73.980000000000004,69.140000000000001,72.799999999999997,0,0,0,0,0,0,231,253,270,274,276,269,269,240,40.000000000000000,30,10.000000000000000,900,0.27,UNDERUTILIZED,960,800,640,-0.7,0.3,UNDERUTILIZED,no,no,no,no,no,no,no,,,,,,,,,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6.200000000000000,1.600000000000000,4.000000000000000,5.400000000000000,6.600000000000000,14.000000000000000,12.800000000000001,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252940&level=S,,79,86,93,91,93,0,0,0,0,0,0,,81,84,80,84,84,0,0,0,0,2,0,67,87,2,4,55,36,76,77,58,69,55,53,34,21,neutral,weak,strong,strong,neutral,strong,neutral,neutral,weak,weak,1,0,52.399999999999999,78.799999999999997,-0.500000000000000,-0.700000000000000,1,4,38,04038
-87.6930162,41.88282068,609888,DODGE,East Garfield Park,2651 W Washington Blvd,co-location,yes,Dodge relocates to share building with Morton.,433,0,0,0,DODGE,Dodge,Mary Mapes Dodge Elementary Renaissance Academy,(773) 534-6640,2651 W Washington Blvd,60612,EAST GARFIELD PARK,41.882820680000002,-87.693016200000002,"District, non-alternative",Lottery/App,Level 2,0.000000000000000,99.099999999999994,0.900000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.7%,0.000000000000000,0.000000000000000,0.000000000000000,88.91%,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,0,389,426,417,457,459,432,471,458,434,433,0.000000000000000,21,7.000000000000000,630,69%,UNDERUTILIZED,,,,,,,No,No,No,No,No,No,No,No,No,,No,Yes,Yes,Yes,Yes,Yes,Yes,30.100000000000001,48.899999999999999,35.899999999999999,0.000000000000000,22.800000000000001,29.500000000000000,17.600000000000001,9.500000000000000,16.600000000000001,12.800000000000001,8.400000000000000,7.000000000000000,10.500000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252927&level=S,62,55,68,79,78,90,0,0,0,0,0,0,77,79,84,91,96,88,0,0,0,0,0,0,55,87,0,0,73,68,77,58,83,76,61,43,68,74,strong,strong,strong,neutral,very strong,strong,strong,neutral,strong,strong,0,0,50.000000000000000,81.500000000000000,0.700000000000000,-1.000000000000000,3,27,39,27039
-87.76984337,41.92559567,609922,BELMONT-CRAGIN,Belmont Cragin,2456 N Mango Ave,co-location,no,Belmont-Cragin K-8 relocates to share building with Northwest Middle. Belmont-Cragin building continues to house pre-k.,613,0,0,0,BELMONTCRAGIN,Belmont-Cragin,Belmont-Cragin Elementary School,(773) 534-2900,2456 N Mango Ave,60639,BELMONT CRAGIN,41.925595670000000,-87.769843370000004,"District, non-alternative",Neighborhood Open Area,Level 3,0.300000000000000,1.800000000000000,77.299999999999997,0.700000000000000,0.700000000000000,15.699999999999999,0.200000000000000,3.400000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12.89%,0.000000000000000,0.000000000000000,0.000000000000000,87.77%,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,252,268,267,254,265,261,626,632,632,634,613,0.000000000000000,14,5.000000000000000,420,146%,OVERCROWDED,,,,,,,Yes,No,No,Yes,Yes,No,No,No,No,No,,,,,,,,,0.000000000000000,0.000000000000000,17.199999999999999,10.400000000000000,8.900000000000000,10.800000000000001,13.400000000000000,26.600000000000001,11.000000000000000,14.500000000000000,4.600000000000000,7.400000000000000,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252923&level=S,44,53,44,79,75,79,0,0,0,0,0,0,81,83,72,67,82,82,0,0,0,0,0,0,70,71,0,0,66,72,45,69,53,53,81,74,67,72,strong,strong,neutral,strong,neutral,neutral,very strong,strong,strong,strong,0,0,47.600000000000001,75.099999999999994,-0.200000000000000,-0.200000000000000,3,30,6,30006
-87.64506169,41.73891334,609955,GRESHAM,Auburn Gresham,8524 S Green St,co-location,no,Gresham shares building with Kwame Nkrumah Charter.,341,0,0,0,GRESHAM,Gresham,Walter Q Gresham Elementary School,(773) 535-3350,8524 S Green St,60620,AUBURN GRESHAM,41.738913340000003,-87.645061690000006,"District, non-alternative",Neighborhood Open Area,Level 3,0.000000000000000,98.799999999999997,0.600000000000000,0.300000000000000,0.300000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.290000000000000,0.280000000000000,0.000000000000000,0.200000000000000,12.02,11.730000000000000,11.570000000000000,11.699999999999999,92.38,93.579999999999998,97.689999999999998,98.900000000000006,684,687,735,766,719,700,573,502,443,453,443,389,358,341,39.500000000000000,30,9.500000000000000,900,0.38,UNDERUTILIZED,900,750,600,-0.55,0.45,UNDERUTILIZED,yes,yes,yes,yes,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,23.100000000000001,26.100000000000001,32.100000000000001,22.000000000000000,34.100000000000001,34.299999999999997,28.100000000000001,28.000000000000000,38.100000000000001,29.199999999999999,29.300000000000001,29.899999999999999,40.799999999999997,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252231&level=S,50,33,51,57,46,70,16,2,2,0,0,0,66,52,62,49,63,61,9,2,0,3,6,0,35,63,17,23,11,31,68,68,57,71,49,57,7,21,very weak,weak,strong,strong,neutral,strong,neutral,neutral,very weak,weak,0,2,35.700000000000003,58.299999999999997,-0.800000000000000,-1.700000000000000,3,21,34,21034
-87.75820003,41.92053845,610051,NORTHWEST MIDDLE,Belmont Cragin,5252 W Palmer St,co-location,no,Northwest Middle shares building with Belmont-Cragin. Belmont-Cragin building continues to house pre-k.,692,0,0,0,NORTHWESTMIDDLE,Northwest Middle,Northwest Middle School,(773) 534-3250,5252 W Palmer St,60639,BELMONT CRAGIN,41.920538450000002,-87.758200029999998,"District, non-alternative",Neighborhood Open Area,Level 3,0.400000000000000,2.900000000000000,93.799999999999997,0.100000000000000,0.600000000000000,0.000000000000000,0.000000000000000,2.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8.96%,0.000000000000000,0.000000000000000,0.000000000000000,97.69%,0.000000000000000,0.000000000000000,0.000000000000000,715,924,1068,1160,1148,1161,1135,1004,1008,966,908,816,758,692,0.000000000000000,35,11.000000000000000,1050,66%,UNDERUTILIZED,,,,,,,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,,,,,27.399999999999999,20.500000000000000,20.100000000000001,20.500000000000000,23.699999999999999,22.199999999999999,28.500000000000000,21.199999999999999,15.900000000000000,13.000000000000000,12.600000000000000,10.900000000000000,10.699999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252915&level=S,NDA,NDA,NDA,62,61,66,0,0,0,0,0,0,NDA,NDA,NDA,71,71,70,0,0,0,0,0,0,NDA,66,0,0,1,24,NDA,34,NDA,22,NDA,31,2,31,very weak,weak,no data available,weak,no data available,weak,no data available,weak,very weak,weak,0,0,35.700000000000003,69.299999999999997,-1.300000000000000,-1.000000000000000,3,36,25,36025
-87.67513395,41.77418952,610108,O'TOOLE,West Englewood,6550 S Seeley Ave,co-location,no,O'Toole shares building with Englewood Montessori.,434,0,0,0,O'TOOLE,O'Toole,Luke O'Toole Elementary School,(773) 535-9040,6550 S Seeley Ave,60636,WEST ENGLEWOOD,41.774189520000000,-87.675133950000003,"District, non-alternative",Neighborhood Open Area,Level 2,0.200000000000000,95.599999999999994,3.700000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.200000000000000,0.200000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,9.45,9.800000000000001,10.710000000000001,10.010000000000000,93.78,98.430000000000007,99.640000000000001,99.250000000000000,830,890,883,816,678,618,789,772,727,746,669,560,510,434,44.000000000000000,33,11.000000000000000,990,0.44,UNDERUTILIZED,990,825,660,-0.47,0.53,UNDERUTILIZED,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,32.799999999999997,34.399999999999999,33.600000000000001,40.100000000000001,42.299999999999997,35.399999999999999,44.000000000000000,39.399999999999999,40.700000000000003,44.200000000000003,36.299999999999997,32.399999999999999,48.899999999999999,https://iirc.niu.edu/School.aspx?source=Trends&source2=Cohorts&schoolID=150162990252387&level=S,36,33,42,61,60,67,22,8,0,2,5,2,44,50,50,73,63,75,27,11,1,2,7,2,28,47,12,21,40,49,NDA,49,NDA,34,NDA,24,33,43,neutral,neutral,no data available,neutral,no data available,weak,no data available,weak,weak,neutral,0,2,59.500000000000000,59.600000000000001,0.300000000000000,1.500000000000000,3,16,24,16024
